tahun,nama_provinsi,nama_kabupaten/kota,nama_kecamatan,nama_kelurahan,jenis_pekerjaan,jumlah
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,PALMERAH,Transportasi,2
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,PALMERAH,Karyawan Swasta,20668
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,PALMERAH,Karyawan BUMN,193
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,PALMERAH,Karyawan BUMD,8
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,PALMERAH,Karyawan Honorer,19
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,PALMERAH,Buruh Harian Lepas,1730
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,PALMERAH,Buruh Tani/Perkebunan,3
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,PALMERAH,Pembantu Rumah Tangga,10
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,PALMERAH,Tukang Jahit,31
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,PALMERAH,Penata Rias,1
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,PALMERAH,Mekanik,20
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,PALMERAH,Seniman,19
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,PALMERAH,Tabib,1
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,PALMERAH,Perancang Busana,1
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,PALMERAH,Penterjemah,1
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,PALMERAH,Pendeta,12
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,PALMERAH,Wartawan,43
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,PALMERAH,Ustadz/Mubaligh,2
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,PALMERAH,Anggota DPR-RI,2
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,PALMERAH,Anggota Mahkamah Konstitusi,2
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,PALMERAH,Anggota DPRD Provinsi,1
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,PALMERAH,Dosen,64
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,PALMERAH,Guru,655
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,PALMERAH,Pengacara,23
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,PALMERAH,Notaris,4
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,PALMERAH,Arsitek,5
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,PALMERAH,Akuntan,1
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,PALMERAH,Konsultan,11
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,PALMERAH,Dokter,132
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,PALMERAH,Bidan,28
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,PALMERAH,Perawat,60
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,PALMERAH,Apoteker,5
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,PALMERAH,Pelaut,2
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,PALMERAH,Peneliti,1
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,PALMERAH,Sopir,209
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,PALMERAH,Pedagang,885
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,PALMERAH,Biarawan/Biarawati,23
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,PALMERAH,Wiraswasta,5461
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,PALMERAH,Lainnya,349
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,SLIPI,Belum/Tidak Bekerja,165
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,SLIPI,Mengurus Rumah Tangga,3659
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,SLIPI,Pelajar/Mahasiswa,3280
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,SLIPI,Pensiunan,264
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,SLIPI,Pegawai Negeri Sipil,157
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,SLIPI,Tentara Nasional Indonesia,15
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,SLIPI,Kepolisian RI,342
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,SLIPI,Perdagangan,6
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,SLIPI,Petani/Pekebun,3
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,SLIPI,Industri,4
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,SLIPI,Karyawan Swasta,5830
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,SLIPI,Karyawan BUMN,45
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,SLIPI,Karyawan BUMD,1
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,SLIPI,Karyawan Honorer,8
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,SLIPI,Buruh Harian Lepas,278
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,SLIPI,Buruh Tani/Perkebunan,1
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,SLIPI,Buruh Nelayan/Perikanan,1
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,SLIPI,Pembantu Rumah Tangga,6
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,SLIPI,Tukang Listrik,2
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,SLIPI,Tukang Jahit,4
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,SLIPI,Mekanik,3
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,SLIPI,Seniman,5
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,SLIPI,Pendeta,5
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,SLIPI,Pastor,6
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,SLIPI,Wartawan,9
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,SLIPI,Anggota Mahkamah Konstitusi,2
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,SLIPI,Dosen,17
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,SLIPI,Guru,163
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,SLIPI,Pilot,2
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,SLIPI,Pengacara,8
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,SLIPI,Arsitek,2
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,SLIPI,Akuntan,1
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,SLIPI,Konsultan,2
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,SLIPI,Dokter,41
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,SLIPI,Bidan,14
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,SLIPI,Perawat,17
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,SLIPI,Apoteker,1
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,SLIPI,Pelaut,1
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,SLIPI,Peneliti,1
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,SLIPI,Sopir,37
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,SLIPI,Pedagang,137
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,SLIPI,Wiraswasta,1116
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,SLIPI,Lainnya,80
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,Belum/Tidak Bekerja,360
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,Mengurus Rumah Tangga,6031
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,Pelajar/Mahasiswa,4946
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,Pensiunan,142
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,Pegawai Negeri Sipil,190
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,Tentara Nasional Indonesia,18
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,Kepolisian RI,17
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,Perdagangan,8
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,Petani/Pekebun,7
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,Industri,1
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,Konstruksi,1
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,Transportasi,1
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,Karyawan Swasta,7483
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,Karyawan BUMN,30
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,Karyawan BUMD,3
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,Karyawan Honorer,12
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,Buruh Harian Lepas,675
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,Buruh Tani/Perkebunan,1
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,Buruh Peternakan,1
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,Tukang Jahit,8
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,Seniman,5
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,Pendeta,4
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,Wartawan,11
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,Ustadz/Mubaligh,2
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,Dosen,12
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,Guru,179
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,Pilot,1
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,Pengacara,4
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,Notaris,1
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,Arsitek,2
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,Konsultan,5
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,Dokter,47
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,Bidan,8
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,Perawat,18
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,Apoteker,2
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,Psikiater/Psikolog,1
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,Pelaut,5
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,Sopir,66
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,Pedagang,565
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,Perangkat Desa,1
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,Wiraswasta,2575
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,Lainnya,173
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,Belum/Tidak Bekerja,439
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,Mengurus Rumah Tangga,6804
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,Pelajar/Mahasiswa,5558
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,Pensiunan,203
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,Pegawai Negeri Sipil,236
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,Tentara Nasional Indonesia,19
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,Kepolisian RI,22
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,Perdagangan,3
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,Petani/Pekebun,1
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,Industri,2
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,Konstruksi,1
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,Transportasi,1
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,Karyawan Swasta,9775
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,Karyawan BUMN,49
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,Karyawan BUMD,2
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,Karyawan Honorer,37
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,Buruh Harian Lepas,634
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,Buruh Tani/Perkebunan,1
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,Pembantu Rumah Tangga,5
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,Tukang Jahit,3
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,Penata Rias,1
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,Mekanik,7
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,Seniman,6
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,Penterjemah,1
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,Pendeta,8
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,Wartawan,16
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,Ustadz/Mubaligh,5
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,Juru Masak,1
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,Dosen,28
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,Guru,189
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,Pengacara,9
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,Notaris,4
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,Arsitek,3
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,Akuntan,2
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,Konsultan,3
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,Dokter,75
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,Bidan,8
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,Perawat,17
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,Apoteker,1
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,Pelaut,3
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,Peneliti,1
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,Sopir,141
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,Paranormal,1
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,Pedagang,525
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,Wiraswasta,2199
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,Lainnya,89
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,Belum/Tidak Bekerja,321
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,Mengurus Rumah Tangga,6589
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,Pelajar/Mahasiswa,6918
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,Pensiunan,560
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,Pegawai Negeri Sipil,612
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,Tentara Nasional Indonesia,30
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,Kepolisian RI,34
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,Perdagangan,41
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,Petani/Pekebun,6
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,Industri,8
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,Konstruksi,3
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,Transportasi,5
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,Karyawan Swasta,10180
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,Karyawan BUMN,231
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,Karyawan BUMD,9
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,Karyawan Honorer,49
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,Buruh Harian Lepas,722
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,Buruh Tani/Perkebunan,2
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,Buruh Peternakan,2
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,Pembantu Rumah Tangga,21
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,Tukang Cukur,1
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,Tukang Listrik,1
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,Tukang Batu,1
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,Tukang Jahit,3
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,Tukang Gigi,1
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,Penata Rias,1
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,Penata Rambut,3
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,Mekanik,9
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,Seniman,13
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,Perancang Busana,2
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,Pendeta,13
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,Pastor,1
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,Wartawan,35
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,Ustadz/Mubaligh,1
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,Juru Masak,2
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,Anggota DPR-RI,2
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,Dosen,65
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,Guru,292
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,Pilot,3
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,Pengacara,24
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,Notaris,7
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,Arsitek,7
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,Akuntan,2
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,Konsultan,17
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,Dokter,176
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,Bidan,9
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,Perawat,23
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,Apoteker,10
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,Psikiater/Psikolog,2
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,Pelaut,2
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,Peneliti,1
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,Sopir,110
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,Pedagang,250
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,Wiraswasta,2926
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,Lainnya,222
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU SELATAN,Belum/Tidak Bekerja,130
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU SELATAN,Mengurus Rumah Tangga,5206
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU SELATAN,Pelajar/Mahasiswa,4013
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU SELATAN,Pensiunan,146
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU SELATAN,Pegawai Negeri Sipil,180
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU SELATAN,Tentara Nasional Indonesia,12
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU SELATAN,Kepolisian RI,14
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU SELATAN,Perdagangan,5
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU SELATAN,Industri,1
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU SELATAN,Transportasi,2
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU SELATAN,Karyawan Swasta,7038
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU SELATAN,Karyawan BUMN,35
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU SELATAN,Karyawan BUMD,3
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU SELATAN,Karyawan Honorer,10
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU SELATAN,Buruh Harian Lepas,721
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU SELATAN,Tukang Listrik,1
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU SELATAN,Tukang Jahit,4
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU SELATAN,Mekanik,3
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU SELATAN,Seniman,4
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU SELATAN,Pendeta,11
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU SELATAN,Wartawan,10
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU SELATAN,Dosen,5
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU SELATAN,Guru,159
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU SELATAN,Pengacara,1
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU SELATAN,Notaris,1
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU SELATAN,Dokter,21
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU SELATAN,Bidan,4
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU SELATAN,Perawat,27
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU SELATAN,Pelaut,3
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU SELATAN,Sopir,70
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU SELATAN,Pedagang,470
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU SELATAN,Wiraswasta,2300
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU SELATAN,Lainnya,69
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,Belum/Tidak Bekerja,335
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,Mengurus Rumah Tangga,13606
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,Pelajar/Mahasiswa,11149
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,Pensiunan,224
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,Pegawai Negeri Sipil,241
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,Tentara Nasional Indonesia,33
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,Kepolisian RI,56
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,Perdagangan,4
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,Petani/Pekebun,27
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,Industri,2
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,Konstruksi,1
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,Transportasi,3
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,Karyawan Swasta,17880
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,Karyawan BUMN,66
